video_id,comment_id,parent_comment_id,author,content,likes,created_time,collection_time
ftQZo7XaTOA&t=1231s,UgxFn5nBNTjPNrIBur54AaABAg,,@gldrn-dc3wd,6:23:13 요 부분 근처 저만 문제일까요? 영상이 멈추네요,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A9tFr4rdLARA9tR68nPZfv,UgxFn5nBNTjPNrIBur54AaABAg,@jocoding,"죄송합니다 영상의 오류인 것 같네요ㅠㅠ 아래 재생목록 속 개별 영상들은 괜찮으니 통합본이 아닌 개별본으로 시청 부탁드립니다!!
https://www.youtube.com/watch?v=hY-MlUJc01E&list=PLU9-uwewPMe05-khW3YcDEaHMk_qA-7lI&index=8&t=154s",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A9tFr4rdLARA9v7rAxXAaU,UgxFn5nBNTjPNrIBur54AaABAg,@gldrn-dc3wd,​ @jocoding  감사합니다! 너무너무 잘배우고 있습니다!,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwkrN_BX-aYkS6lJsJ4AaABAg,,@서울홍성교회행정,python intellisence를 못찾겠습니다.,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AGMw3wx9lktAGMyYCAzUUZ,UgwkrN_BX-aYkS6lJsJ4AaABAg,@서울홍성교회행정,python하단에 language support with ~~~~~~이게 python intellisence가 맞는지요?,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw2jx-AV1xdZ3HqYIR4AaABAg,,@구니-h5o,용어가.. 어렵네요,0,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwyVO0WoZtrYYczhs54AaABAg,,@짱짱-k7u,6시간 20분 경부터 싱크가 안맞는데 저만 그런가요..?,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AA9fmOR7-nnAA9jbo4f_JL,UgwyVO0WoZtrYYczhs54AaABAg,@jocoding,"이 영상이 문제가 있는 듯 하네요ㅠ 아래 재생목록 속 개별 영상들은 괜찮으니 통합본이 아닌 개별본으로 시청 부탁드립니다!!
https://www.youtube.com/watch?v=hY-MlUJc01E&list=PLU9-uwewPMe05-khW3YcDEaHMk_qA-7lI&index=8&t=154s",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzw6dPa6D9k-VXYRHB4AaABAg,,@hanakim2678,,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw_6D9nFsJdfYyOn2h4AaABAg,,@efefaw457,8시간?,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyITDmBTim5TH9EaKx4AaABAg,,@꿀벌-e6o,자료형설명만 두시간을 들으라고?,0,11개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyNkNf2s-AIJA7HdaZ4AaABAg,,@구구단-i1i,컴퓨터는 64비트인데 32비트 다운받아도 되나요 주식용으로 사용예정 + 일반용으로 사용예정(둘다 사용),0,1개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwdBSCZTEdJQp0JNTx4AaABAg,,@user-wh2ts8rr8b,이거 친구 아빠가 쓴 책이어서 집에 책 개많음 ㅋ,3,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AFvMfsz4eQtAKGwkAb7j9B,UgwdBSCZTEdJQp0JNTx4AaABAg,@differentthink1504,영상만 봐도 충분함. 책 필요없음,2,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugz4xgLCfzEUipSRzGh4AaABAg,,@galaxygb1,얼굴은 굳이 영상에 넣지 않아도 될 듯 한데...,2,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugz3rI6lpQNU7VsOWhB4AaABAg,,@김태훈-b2i1c,"책없는분은 위키독스에서 보라고 했는데 위키독스 링크가 없네요  
위키독스 링크를 알려 주세요",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A5iEqZkHaFpA5iG-IP99xH,Ugz3rI6lpQNU7VsOWhB4AaABAg,@jocoding,고정 댓글에 있습니다!,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyhqZLi2tcPxSPexgZ4AaABAg,,@StevenJSMin,자바 너무 까지마세요..ㅋㅋ....자바가 개발하는 업무용 개발들을 파이썬으로 만든다는 일은 끔찍합니다...ㅋㅋ,0,1개월 전,2025-11-20 13:13:20
