video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
3R6vFdb7YI4,UgwBTShxgLDwL6ZbCE94AaABAg,@이이잉-w2d,혼자서 책보고 하려니까 어려웠는데 친절하게 잘 알려주셔서 생각보다 쉽네요.. 감사합니다!,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxQFJRcuMI2l1sb1994AaABAg,@오정민-h8g,실행이 되다가 안되는건 왜그런가요??,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzgklH2VtvfQEWtTZF4AaABAg,@낭낭또용,조코딩님 강의가 제일 재밌고 이해하기 쉬워요 다른거는 너무 어려워요 조코딩님한테 배우래요ㅠ,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzHyon0CF2-vXB-m0Z4AaABAg,@o7oggg,좋은 강의 감사합니다^^,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugyo39uDyscNmRjfaBJ4AaABAg,@수호천사-e7e,저는  영어은 하나도 몰라요 그래서 못할거같네요  지송,,2,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxhCWFHs9M8f9jhN0R4AaABAg,@PeekaSammyBOO,"Wrong answer 13:26 print (b[::-2])   it should be  512311, not 7531",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyTbpE0UhYhUcUCBu94AaABAg,@user-xt8bc5rj4c,".pop 변수를 써서 배열에서 쫒겨나면 예를들어 1, 3, 5가 있다고 가정했을 때 숫자1만 쫒겨나면 나중에 불러올 때 배열에 남은것만 출력되나요?",,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxLL0YEcM4JA3Sh6KV4AaABAg,@수호천사-e7e,영어 모르면  못할거같네요,,2,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzThSMCx4HWlSX_kuN4AaABAg,@Gretch-6k2,안녕하세요 아델른입니다,,2,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyVbCVk86sqUjuJqFx4AaABAg,@최만종-n4i,PPT자료는 받을 수 없나요?ㅠㅠ,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxxrfvEcOeqV_6QmQJ4AaABAg,@bravebrave785,투자업체 고민중이였는데 CLS투자그룹 덕분에 첫투자부터 대성공했어요,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwCxMwbFiiyPR5NlHJ4AaABAg,@마루치-u6x,항상 좋은 강의 감사합니다~,,1,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzsznfGRqfPzAus3Vd4AaABAg,@ummni875,명령어 같은거?외우며 해야하는것도 어느정도 있는것 같았는데 보니까 또 해가면서 익히는게 될것 같기두하고..아리송합니다ㅋㅋ,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugw0pFyK_M0Ueq7CRox4AaABAg,@oklu_,정말 감사합니다!!! 잘 들었습니다 :),,1,4년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzKf7WoVzSp-0UyFmV4AaABAg,@김승현-b3e4n,자주자주 많이 보고싶지만 일주일에 한편밖에 못 본다는 게 슬프네요ㅠㅠ,,2,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwvKSF1uu20ETF-aOV4AaABAg,@1000ylovers,"자료형 , 리스트, 상수,  따옴표, 실수, 문자열의 자료형",,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwemXbEKgEp0IJk_M94AaABAg,@관악요정,"선생님 교재랑 영상보면서 공부중인데 밑에 왜저렇게 나오는건가요?
print(""%0.1f"" % 3.123456)  일 경우 3.1 로 소숫점 첫째까지 나오는데 이게 0.1  0.2   0.3  까지 잘 나오다가 0.4를 집어넣으니 3.1234 가 아니라 3.1235가 나오고 0.5를 집어넣으니 3.12346이 나오더니 0.6을 집어넣으니 또 3.123456으로 잘나오네요",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
